OBJECTID,FIPS,FIPS_new,field_avg,date,hour_utc,hour_mountain,field_avg_bins,color
395,08031980200,8031,3.942282835263488,2024-04-01,19,12,3-4,yellow
395,08031980200,8031,3.040247361306624,2024-03-01,14,7,3-4,yellow
395,08031980200,8031,4.02917861359616,2024-07-01,00,17,4-5,orange
395,08031980200,8031,3.920686934392832,2023-10-01,18,11,3-4,yellow
395,08031980200,8031,3.991191775346688,2023-12-01,21,14,3-4,yellow
395,08031980200,8031,4.181946305347584,2024-08-01,17,10,4-5,orange
395,08031980200,8031,3.841942735552512,2023-09-01,22,15,3-4,yellow
395,08031980200,8031,3.868406713417728,2024-05-01,17,10,3-4,yellow
395,08031980200,8031,4.224361791750144,2024-06-01,20,13,4-5,orange
395,08031980200,8031,5.351985054220288,2023-11-01,16,9,5-6,salmon
395,08031980200,8031,4.103791322333184,2024-06-01,17,10,4-5,orange
395,08031980200,8031,6.37383615709184,2023-11-01,21,14,6-7,maroon
395,08031980200,8031,4.611622886703104,2023-09-01,15,8,4-5,orange
395,08031980200,8031,3.591268848369664,2023-12-01,16,9,3-4,yellow
395,08031980200,8031,3.998755212754944,2024-08-01,20,13,3-4,yellow
395,08031980200,8031,2.829069993377792,2024-05-01,20,13,2-3,seafoam
395,08031980200,8031,3.920353805991936,2024-04-01,00,17,3-4,yellow
395,08031980200,8031,4.00648776450048,2024-07-01,19,12,4-5,orange
395,08031980200,8031,3.675915942887424,2024-03-01,23,16,3-4,yellow
395,08031980200,8031,3.61459884228608,2023-10-01,14,7,3-4,yellow
395,08031980200,8031,4.065449880846336,2024-07-01,22,15,4-5,orange
395,08031980200,8031,4.412565379612672,2024-04-01,15,8,4-5,orange
395,08031980200,8031,3.661868178604032,2023-08-01,20,13,3-4,yellow
395,08031980200,8031,4.172128815415296,2024-03-01,18,11,4-5,orange
395,08031980200,8031,5.517801930358784,2023-09-01,00,17,5-6,salmon
395,08031980200,8031,5.455949032587264,2024-01-01,21,14,5-6,salmon
395,08031980200,8031,3.14966326378496,2024-02-01,16,9,3-4,yellow
395,08031980200,8031,3.537349023629312,2024-05-01,00,17,3-4,yellow
395,08031980200,8031,3.389005148192768,2024-06-01,19,12,3-4,yellow
395,08031980200,8031,4.007821620281344,2024-08-01,00,17,4-5,orange
395,08031980200,8031,3.424457418866688,2024-02-01,23,16,3-4,yellow
395,08031980200,8031,4.27315557302272,2023-12-01,18,11,4-5,orange
395,08031980200,8031,3.625280962822144,2024-07-01,17,10,3-4,yellow
395,08031980200,8031,5.431334575013888,2023-10-01,21,14,5-6,salmon
395,08031980200,8031,3.505319036583936,2023-08-01,15,8,3-4,yellow
395,08031980200,8031,3.757298593824768,2024-04-01,20,13,3-4,yellow
395,08031980200,8031,4.373348570103808,2023-08-01,00,17,4-5,orange
395,08031980200,8031,3.55789319438336,2024-03-01,16,9,3-4,yellow
395,08031980200,8031,3.964396816564224,2024-06-01,22,15,3-4,yellow
395,08031980200,8031,3.619591204896768,2024-05-01,15,8,3-4,yellow
395,08031980200,8031,4.182373654593536,2024-08-01,15,8,4-5,orange
395,08031980200,8031,3.688969153806336,2024-02-01,18,11,3-4,yellow
395,08031980200,8031,3.953287346782208,2023-09-01,20,13,3-4,yellow
395,08031980200,8031,2.584522340171776,2024-05-01,22,15,2-3,seafoam
395,08031980200,8031,4.700661316845568,2023-09-01,17,10,4-5,orange
395,08031980200,8031,3.668688855105536,2024-08-01,22,15,3-4,yellow
395,08031980200,8031,4.16689808211968,2024-01-01,18,11,4-5,orange
395,08031980200,8031,3.253174928408576,2024-06-01,15,8,3-4,yellow
395,08031980200,8031,4.043903372099584,2024-03-01,21,14,4-5,orange
395,08031980200,8031,4.298381258129408,2023-08-01,19,12,4-5,orange
395,08031980200,8031,4.247264167985152,2023-08-01,22,15,4-5,orange
395,08031980200,8031,4.116591667052544,2024-04-01,17,10,4-5,orange
395,08031980200,8031,3.485599231115264,2024-07-01,20,13,3-4,yellow
395,08031980200,8031,4.62959356674048,2023-10-01,16,9,4-5,orange
395,08031980200,8031,3.38638575501312,2024-05-01,19,12,3-4,yellow
395,08031980200,8031,4.624693009055744,2024-08-01,19,12,4-5,orange
395,08031980200,8031,2.400245694595072,2024-06-01,00,17,2-3,seafoam
395,08031980200,8031,5.927866617298944,2023-11-01,18,11,5-6,salmon
395,08031980200,8031,4.755363094069248,2024-01-01,20,13,4-5,orange
395,08031980200,8031,3.84861818847232,2024-02-01,17,10,3-4,yellow
395,08031980200,8031,3.303395444129792,2023-08-01,13,6,3-4,yellow
395,08031980200,8031,4.203650385707008,2024-07-01,23,16,4-5,orange
395,08031980200,8031,4.334839624892416,2023-10-01,15,8,4-5,orange
395,08031980200,8031,4.100855712186368,2024-03-01,19,12,4-5,orange
395,08031980200,8031,3.388657792712704,2023-08-01,21,14,3-4,yellow
395,08031980200,8031,4.052744025407488,2024-04-01,14,7,4-5,orange
395,08031980200,8031,3.754559478431744,2024-07-01,18,11,3-4,yellow
395,08031980200,8031,3.920041078685696,2024-03-01,22,15,3-4,yellow
395,08031980200,8031,5.097778288001024,2024-05-01,13,6,5-6,salmon
395,08031980200,8031,6.173043214778368,2023-11-01,20,13,6-7,maroon
395,08031980200,8031,3.879928231624704,2024-06-01,16,9,3-4,yellow
395,08031980200,8031,3.311250402443264,2024-05-01,21,14,3-4,yellow
395,08031980200,8031,3.968619306287104,2024-08-01,21,14,3-4,yellow
395,08031980200,8031,4.134563420831744,2023-12-01,17,10,4-5,orange
395,08031980200,8031,3.567639548919808,2023-09-01,14,7,3-4,yellow
395,08031980200,8031,3.449183008718848,2024-05-01,16,9,3-4,yellow
395,08031980200,8031,4.395474094129152,2023-09-01,23,16,4-5,orange
395,08031980200,8031,4.671761555652608,2024-08-01,16,9,4-5,orange
395,08031980200,8031,4.30397062119424,2023-12-01,20,13,4-5,orange
395,08031980200,8031,4.846205410476032,2023-11-01,17,10,4-5,orange
395,08031980200,8031,3.853251652878336,2024-06-01,21,14,3-4,yellow
395,08031980200,8031,4.372149737357312,2024-03-01,15,8,4-5,orange
395,08031980200,8031,4.492143070543872,2024-04-01,18,11,4-5,orange
395,08031980200,8031,2.808886331441152,2024-06-01,13,6,2-3,seafoam
395,08031980200,8031,4.456308279345152,2023-10-01,19,12,4-5,orange
395,08031980200,8031,4.047945204760576,2023-08-01,16,9,4-5,orange
395,08031980200,8031,4.457699043442688,2024-04-01,23,16,4-5,orange
395,08031980200,8031,3.546985051193344,2024-07-01,14,7,3-4,yellow
395,08031980200,8031,5.113717448507392,2023-10-01,22,15,5-6,salmon
395,08031980200,8031,4.001838730838016,2024-02-01,20,13,4-5,orange
395,08031980200,8031,3.871521370013696,2023-09-01,18,11,3-4,yellow
395,08031980200,8031,3.210122444668928,2024-01-01,17,10,3-4,yellow
